University,Course,Level,Official URL,URL is course-specific?,Fee status,Figure found (CAD),Note,Gaurav: annual intl fee (CAD),Gaurav: source URL,Gaurav: notes
"Manitoba","Ukrainian Canadian Heritage Studies, B.A. Single Advanced Major","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/ukrainian-canadian-heritage-studies/ukrainian-canadian-heritage-studies-ba-single-advanced/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Manitoba","Women's and Gender Studies, B.A. Double Advanced Major","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/womens-gender-studies/womens-gender-studies-ba-double-advanced/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Manitoba","Women's and Gender Studies, B.A. Double Honours","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/womens-gender-studies/womens-gender-studies-ba-double-honours/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Manitoba","Women's and Gender Studies, B.A. General","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/womens-gender-studies/womens-gender-studies-ba-general/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Manitoba","Women's and Gender Studies, B.A. Single Advanced Major","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/womens-gender-studies/womens-gender-studies-ba-single-advanced/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Manitoba","Women's and Gender Studies, B.A. Single Honours","Bachelor","https://catalog.umanitoba.ca/undergraduate-studies/arts/womens-gender-studies/womens-gender-studies-ba-single-honours/","yes","Placeholder (no source)","","Round placeholder, no source recorded","","",""
"Algonquin","Accounting and Financial Practice Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/business-hospitality/program/accounting-and-financial-practice/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Advanced Care Paramedic Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/ppsi/program/advanced-care-paramedic/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Advertising and Marketing Communications Management Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/advertising/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Aircraft Maintenance Technician Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/aircraft-maintenance-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Animation Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/animation/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Applied Nuclear Science and Radiation Safety (Co-op and Non Co-op Version) Pembroke Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/applied-nuclear-science-radiation-safety/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Architectural Technician (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/architectural-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Architectural Technology (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/architectural-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Artificial Intelligence Software Development (Co-op and Non Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/artificial-intelligence-software-development/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Auto Body and Collision Damage Repairer (Trade 310B) - Apprenticeship Ottawa Ontario College Certificate (24 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/auto-body-and-collision-damage-repairer-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Automotive Service Technician (GM-ASEP) (Trade 310S) - Apprenticeship Ottawa College Certificate (32 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/automotive-service-technician-asep-gm-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Automotive Service Technician (Trade 310S) - Apprenticeship Ottawa Ontario College Certificate (24 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/automotive-service-technician-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Applied Computing (Co-op) Ottawa Degree (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-applied-computing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Child and Youth Care (Honours) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/bachelor-of-child-and-youth-care/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Commerce (Marketing) (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-commerce-marketing-honours/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Commerce (Strategic Human Resources Management) (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-commerce-strategic-human-resources-management-honours/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Commerce (Supply Chain Management) (Honours) (Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-commerce-supply-chain-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Digital Marketing Communication (Honours) (Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-digital-marketing-communication/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Digital Marketing Communication (Honours) (Co-op) Pathway for Advertising and Marketing Communications Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-digital-marketing-communication-honours-pathway-for-advertising-and-marketing-communications-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Digital Marketing Communication (Honours) (Co-op) Pathway for Business Administration - Marketing and Business Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-digital-marketing-communication-honours-pathway-for-business-administration-marketing-and-business/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Digital Marketing Communication (Honours) (Co-op) Pathway for Public Relations Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-digital-marketing-communication-honours-pathway-for-public-relations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Early Learning and Community Development (Entry Level 5) (Honours) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/bachelor-of-early-learning-and-community-development-entry-level/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Early Learning and Community Development (Honours) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/bachelor-of-early-learning-and-community-development/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Engineering (Automation and Robotics Engineering) (Co-op) Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-automation-and-robotics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Engineering (Automation and Robotics Engineering) (Co-op) Pathway for Electrical Engineering Technician Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-automation-and-robotics-pathway-for-electrical-engineering-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Engineering (Automation and Robotics Engineering) (Co-op) Pathway for Mechanical Engineering Technology Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-automation-and-robotics-pathway-for-mechanical-engineering-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Event, Sport, and Entertainment Management (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-event-sport-and-entertainment-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Hospitality and Tourism Management (Honours)(Co-op) Pathways for Hospitality Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bachelor-of-hospitality-and-tourism-management-honours-pathway-for-hospitality/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Information Technology - Information Resource Management (Co-op) Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/bit-information-resource-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Information Technology - Interactive Multimedia and Design (Co-op) Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/bit-interactive-multimedia-and-design/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Information Technology - Networking Technology (Co-op) Ottawa Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bit-network-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Interior Design (Entry Level 06) (Honours) (Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/bachelor-of-interior-design-entry-level/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Interior Design (Honours) (Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/bachelor-of-interior-design/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Public Safety (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/ppsi/program/bachelor-public-safety-honours/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science (Building Science) (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/bachelor-of-building-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science (Building Science) (Honours)(Co-op) Pathway for Architectural Technician Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/bachelor-of-building-science-pathway-for-architectural-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science (Building Science) (Honours)(Co-op) Pathway for Construction and Civil Engineering Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/bachelor-of-building-science-pathway-for-construction-and-civil-engineering/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science (Building Science) (Honours)(Co-op) Pathway for Mechanical Engineering Technology Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/bachelor-of-building-science-pathway-for-mechanical-engineering/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science in Nursing (Honours) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/bachelor-of-science-in-nursing-honours/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science in Nursing (Honours) Pembroke Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/bachelor-of-science-in-nursing-honours/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Science in Nursing (Honours) Pathway for Registered Practical Nurses (RPN) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/bachelor-of-science-in-nursing-honours-pathway--for-practical-nursing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Technology (Business Systems Development) (Honours)(Co-op) Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-technology-in-business-systems-development/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bachelor of Technology (Business Systems Development) (Honours)(Co-op) Pathway for Computer Programming and Computer Engineering Technology - Computing Science Ottawa Honours Degree (4 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/bachelor-of-technology-in-business-systems-development-honours-pathway-computer-programming-and-computer-engineering-technology-computing-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Baking and Pastry Arts Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/baking-and-pastry-arts/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Baking and Pastry Arts Management Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/baking-and-pastry-arts-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Biotechnology - Advanced (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/biotechnology-advanced/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Bookkeeping and Accounting Practices Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/bookkeeping-and-accounting-practices/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Broadcasting - Television and Streaming Video Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/broadcasting-television/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Building Automation System Operations Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/acce/program/building-automation-system-operations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business - Accounting Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-accounting/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business - Agriculture Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-agriculture/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business - Management and Entrepreneurship (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/management-and-entrepreneurship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business - Marketing (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-marketing/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business - Supply Chain and Operations Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-supply-chain-and-operations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Administration (Core) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-administration/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Administration - Accounting Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-administration-accounting/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Administration - Finance Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-administration-finance/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Administration - General Business (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-administration-general-business/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Administration - Supply Chain and Operations Management (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-administration-materials-and-operations-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Fundamentals Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/business-fundamentals/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Business Intelligence Systems Infrastructure (Co-op and Non Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/business-intelligence-system-infrastructure/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Cabinetmaking and Furniture Technician Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/cabinetmaking-and-furniture-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Cardiovascular Technology Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/cardiovascular-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Carpentry - Building Construction Technician Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/building-construction-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Carpentry and Renovation Techniques Pembroke Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/carpentry-renovation-techniques/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Child and Youth Care Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/child-and-youth-care/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Civil Engineering Technology (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/civil-engineering-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Cloud Development and Operations (Co-op and Non Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/cloud-development-and-operations/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Commercial Vehicle and Equipment - Apprenticeship Ottawa Non-Credential Program (8 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/commercial-vehicle-and-equipment-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Community and Justice Services Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/ppsi/program/community-and-justice-services/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Engineering Technology - Computing Science (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-engineering-technology-computing-science/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Programming (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-programming/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Programming and Analysis (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-programming-and-analysis/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Systems Technician Pembroke Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/computer-systems-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Systems Technician - Networking (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-systems-technician-networking/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Systems Technology - Security Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-systems-technology-security/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Computer Systems Technology - Security - Pathway for Computer Systems Technician Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/computer-systems-technology-security-pathway-for-computer-systems-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Construction Engineering Technician (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/construction-engineering-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Construction and Maintenance Electrician (Trade 309A) - Apprenticeship Ottawa Ontario College Certificate (35 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/construction-and-maintenance-electrician-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Cook (Trade 415A) - Apprenticeship Ottawa Ontario College Certificate (28 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/cook-apprenticeship/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Culinary Management Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/culinary-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Culinary Skills Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/culinary-skills/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Cyber Security Analysis (Co-op and Non-Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/cyber-security-analysis/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Dental Assisting (Levels I and II) Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/dental-assisting-levels-i-and-ii/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Dental Hygiene Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/health-sciences/program/dental-hygiene-3-years/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Developmental Services Worker Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/developmental-services-worker/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Diagnostic Cardiac Sonography Ottawa Ontario College Graduate Certificate (2 Years) Full-time","Masters","https://www.algonquincollege.com/health-sciences/program/diagnostic-cardiac-sonography/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Diagnostic Medical Sonography Ottawa Ontario College Graduate Certificate (2 Years) Full-time","Masters","https://www.algonquincollege.com/health-sciences/program/diagnostic-medical-sonography/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Drawing Foundations for Animation and Illustration Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/drawing-foundations-for-animation-and-illustration/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Early Childhood Education Pembroke Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/early-childhood-education/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Early Childhood Education Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/early-childhood-education-non-semestered-diploma","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Early Childhood Education Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/wellness-safety-community/program/early-childhood-education/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electrical Engineering Technician (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/electrical-engineering-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electrical Engineering Technology (Co-op and Non Co-op Version) Ottawa Ontario College Advanced Diploma (3 Years) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/electrical-engineering-technology/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electrical Techniques Ottawa Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/acce/program/electrical-techniques/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electrical Techniques Pembroke Ontario College Certificate (1 Year) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/electrical-techniques/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electromechanical Engineering Technician - Automation and Robotics (Co-op and Non Co-op Version) Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/sat/program/electro-mechanical-engineering-technician-robotics/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Electronics and Embedded Systems Development Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/electronics-and-embedded-systems-development/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Environment, Health and Safety Management Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/environmental-health-and-safety/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Environmental Management and Assessment (Co-op and Non Co-op Version) Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/sat/program/environmental-management-and-assessment/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Environmental Technician Pembroke Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/environmental-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Film and Media Production Ottawa Ontario College Diploma (42 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/film-and-media-production/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Food Service Worker Ottawa College Certificate Part-time","Bachelor","https://www.algonquincollege.com/business-hospitality/program/food-service-worker-part-time/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Food and Nutrition Management Ottawa Ontario College Graduate Certificate (1 Year) Full-time","Masters","https://www.algonquincollege.com/business-hospitality/program/food-and-nutrition-management/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Forestry Technician Pembroke Ontario College Diploma (45 Weeks) Full-time","Bachelor","https://www.algonquincollege.com/pembroke/program/forestry-technician/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
"Algonquin","Game - Art Ottawa Ontario College Diploma (2 Years) Full-time","Bachelor","https://www.algonquincollege.com/mediaanddesign/program/game-art/","yes","Not published on programme page","","Programme page publishes no international fee","","",""
